id,SalePrice
1672,447843.10161386256
1673,288315.80005707627
1674,248777.7749288408
1675,198255.83509128008
1676,195851.93752193372
1677,218792.54441020923
1678,486040.84271097835
1679,384062.5171446055
1680,334156.8502376053
1681,243510.88288219046
1682,311707.69076802966
1683,189775.0932383653
1684,176481.82503984487
1685,177228.90150082996
1686,170093.21802490854
1687,171018.03487843828
1688,192237.2517836338
1689,194449.16330378663
1690,197979.72636696257
1691,188353.29448040077
1692,256534.82364054225
1693,167089.23703361175
1694,183637.62836641702
1695,162102.6583564404
1696,266457.0033731519
1697,167462.22777942324
1698,349444.55413161835
1699,316607.977512167
1700,259067.28879774795
1701,273703.69439487654
1702,247206.9866979784
1703,247715.71605547555
1704,289248.28191937716
1705,244197.94333785947
1706,445714.6582127323
1707,209204.99511997052
1708,202576.52596548887
1709,271156.2000356361
1710,222703.6687039914
1711,264740.452647325
1712,253897.77565570938
1713,263065.1607112729
1714,223461.95572814095
1715,205638.11415765656
1716,185040.87909553671
1717,177466.16491835442
1718,137250.6772269391
1719,203762.73140935184
1720,236325.93441522986
1721,169376.14229220385
1722,126195.7664919261
1723,156524.3751564343
1724,203129.1603085066
1725,231408.53002612575
1726,185989.10114930393
1727,152230.94151820574
1728,176180.8743707211
1729,165847.34885158247
1730,149201.09996023955
1731,119636.44877373995
1732,130580.25538481517
1733,115468.6476940702
1734,119445.24195795199
1735,130406.73948434586
1736,111019.57867524131
1737,331025.06652017223
1738,249650.07491742494
1739,258138.49954158912
1740,211242.9002643963
1741,192617.64458047439
1742,175928.46696182486
1743,179101.28556167148
1744,322252.8665494985
1745,211539.10527958945
1746,170857.0175290403
1747,211689.8268030523
1748,225059.61429838804
1749,144126.51478814398
1750,126266.78736731992
1751,251197.9536365813
1752,119766.53007575317
1753,144961.0103428308
1754,193040.1578851494
1755,166961.26950306934
1756,129171.93258653054
1757,120858.85801355509
1758,145250.3146766972
1759,157863.01555159217
1760,161113.88195148454
1761,144275.31944214302
1762,173647.09302494282
1763,180665.00296639465
1764,115142.857009056
1765,169778.824496757
1766,187179.3104472732
1767,218526.064917134
1768,140486.29127342842
1769,174962.20680478687
1770,150380.6747436115
1771,122539.92619867953
1772,133691.87341947897
1773,123195.88096645274
1774,133069.1329196732
1775,139777.5434230742
1776,127002.8028964685
1777,107334.2508074501
1778,137432.20143211214
1779,115989.74565285543
1780,173468.10380032947
1781,126333.12886242554
1782,88861.48288284843
1783,144231.34049494905
1784,109545.33951509767
1785,122968.32944979283
1786,148433.85276651656
1787,162621.338743503
1788,59790.53149384611
1789,100851.98726656301
1790,75975.27430024676
1791,182277.52750879605
1792,157580.67629391805
1793,133462.29400552335
1794,152280.90892343872
1795,135356.83859720014
1796,124862.63358186801
1797,114208.48865570991
1798,122523.14267999135
1799,114417.9500602359
1800,130247.42832671461
1801,129224.17902001293
1802,131232.42860210163
1803,148094.85097617935
1804,139718.04287131154
1805,135864.91432138265
1806,129215.15539567173
1807,135330.91441313358
1808,114684.10851328747
1809,119786.76050250867
1810,135208.9657155904
1811,87455.7730404736
1812,96302.60056814991
1813,123273.72635129001
1814,90673.77927274138
1815,56138.01821120147
1816,97102.94634763447
1817,99873.55743377983
1818,148227.98991338833
1819,127484.6248310165
1820,64606.642752405496
1821,109514.7148248379
1822,150408.6534026177
1823,51451.63073975901
1824,130901.64093194524
1825,135619.6697541952
1826,104755.40371006032
1827,101657.60099080577
1828,135391.48203504187
1829,112804.94710779532
1830,139981.2844049468
1831,144225.13640703398
1832,74969.72449881722
1833,131177.25963660266
1834,120501.6396770276
1835,123415.49083458743
1836,125544.93554504222
1837,85011.28190473403
1838,121903.14719906187
1839,104835.68794661455
1840,133488.6905302428
1841,135906.765767756
1842,86797.90736558393
1843,128510.23114896994
1844,138337.8298141754
1845,137706.26101189325
1846,155817.2091278883
1847,159489.9948084968
1848,54503.2192953146
1849,116319.61660964857
1850,117948.1960499541
1851,157856.23097008304
1852,124558.74143855533
1853,128177.79737220322
1854,164602.81486265096
1855,147201.28318681798
1856,225328.61502377008
1857,135469.19047813924
1858,127084.85210620794
1859,114519.34033029733
1860,148513.31584591395
1861,114200.3697634163
1862,295055.02532462886
1863,283030.33887416346
1864,283062.70301145245
1865,331972.2674804572
1866,320693.83267600735
1867,230742.02416689275
1868,286416.0489915726
1869,210011.93953951763
1870,227606.6020497487
1871,242429.00178579896
1872,176371.43889466944
1873,240560.79032090335
1874,152983.39346532818
1875,195779.1849984285
1876,195219.38766309334
1877,208624.09157521868
1878,199355.20036638062
1879,132874.5180496549
1880,134362.7005179198
1881,243853.94815265143
1882,248100.24488866527
1883,185504.61697188066
1884,203553.66515253417
1885,238483.59765299776
1886,282196.32138619345
1887,214491.73520304816
1888,271615.81471575284
1889,174421.97615666845
1890,121749.05367625131
1891,138157.56268035708
1892,100730.22889262854
1893,129577.937294795
1894,123847.34811911958
1895,136659.6607034616
1896,125928.39656928563
1897,110679.74557685913
1898,115305.56417373574
1899,158062.91742934173
1900,156529.44049177322
1901,165708.95021198687
1902,153371.4007846075
1903,218203.89068737064
1904,137989.14065335543
1905,201232.19614638633
1906,149986.82700223257
1907,216833.0447965505
1908,112435.49065158876
1909,137167.8482319688
1910,122049.48445399513
1911,207448.9745324392
1912,345955.02621898527
1913,144254.74050240146
1914,74353.41203678059
1915,296431.8152484867
1916,61226.48586603135
1917,250497.860632727
1918,144446.838515182
1919,183614.896344319
1920,149216.1854199556
1921,378716.46756854735
1922,308673.0503846586
1923,225460.33630612362
1924,230009.64001706033
1925,191818.95144677913
1926,368325.3786329732
1927,134713.35390526446
1928,147011.0579334308
1929,132046.85543889616
1930,130865.73764058229
1931,148244.9114439927
1932,143766.47056489156
1933,175207.5153250348
1934,178429.9305593638
1935,172790.88688718848
1936,192455.35348730386
1937,180418.17846576555
1938,164495.6050172534
1939,254237.90528110604
1940,193196.6148699551
1941,168077.74726724424
1942,183797.598157149
1943,209451.4582388876
1944,340818.68596275407
1945,386277.04360108206
1946,132622.24859150196
1947,305494.14407648455
1948,182547.07930154132
1949,245709.01239191927
1950,189326.14320371655
1951,250779.50898334503
1952,214335.44228556883
1953,171262.96509990917
1954,181331.45518753142
1955,137901.32825456932
1956,318713.1003643295
1957,148733.2523499013
1958,300462.8158084472
1959,146789.5672079287
1960,116143.94744451063
1961,122435.54174566083
1962,98829.85160582
1963,106641.5328387558
1964,106107.35871334095
1965,145369.2737103263
1966,130878.30384012157
1967,289532.7283880461
1968,421827.2604837895
1969,385273.619337104
1970,421034.0375874413
1971,486834.34533754876
1972,382666.5469275277
1973,267750.0964563779
1974,329302.8301677258
1975,558691.5473932967
1976,277351.20399625896
1977,349471.14564469195
1978,349626.45462441375
1979,321618.7319561369
1980,200118.6422537798
1981,341174.3283626701
1982,225496.6597154036
1983,204948.9032302249
1984,174812.1079459069
1985,220184.9023615182
1986,203933.06917193116
1987,188546.06682744145
1988,176940.00098645384
1989,195065.701666901
1990,209919.32143346957
1991,232425.7478392983
1992,213097.13673837858
1993,169374.7727271984
1994,229713.06452100282
1995,185839.10050601792
1996,248805.47496683907
1997,317360.45143542555
1998,321606.66038858506
1999,273217.0879980084
2000,324223.18293039803
2001,275983.13963003753
2002,243667.05453506391
2003,266549.3692711903
2004,291409.10794282384
2005,231622.51796412855
2006,222520.46061250145
2007,251649.86702269988
2008,213875.62084101525
2009,194464.77577486433
2010,195003.9990259705
2011,141942.89248053066
2012,173063.92989940854
2013,175703.82766466602
2014,183700.18947725836
2015,200352.0948695843
2016,189571.74284746242
2017,194333.3196769775
2018,119497.9712788154
2019,133782.71809210195
2020,106589.53888434735
2021,103456.07189171878
2022,178226.95914661582
2023,139909.3109386903
2024,271219.9159713397
2025,373419.2130297492
2026,177257.13749673756
2027,167716.42122564555
2028,154057.860039898
2029,167350.1785691673
2030,266127.40783952776
2031,234011.5871979948
2032,249231.24662262126
2033,256238.48286847761
2034,169024.0542428374
2035,215856.20582827704
2036,196965.35661846158
2037,203019.32290185618
2038,308458.88802966237
2039,219853.76955391178
2040,274801.13754105207
2041,287543.4179875715
2042,202999.80758694053
2043,178462.49490617128
2044,165246.230304049
2045,217852.72585394594
2046,145032.8314096286
2047,145556.83390745943
2048,137340.14094337926
2049,142006.53319348692
2050,176992.36250499755
2051,104792.22944644415
2052,122332.89278342055
2053,146411.94413813212
2054,97847.82605076433
2055,149606.405785511
2056,147120.70310286057
2057,113453.35205954574
2058,211084.3995319578
2059,133295.3203320446
2060,168682.88733027148
2061,177375.8476249642
2062,128288.62994283711
2063,119720.36145395976
2064,138694.08514567348
2065,119574.72931977274
2066,159442.4980529951
2067,115279.83449799039
2068,142685.88711820138
2069,88842.65162501097
2070,119241.92935108508
2071,97531.01967209854
2072,126735.5068660393
2073,134825.185425484
2074,180105.70255721104
2075,147720.3617233378
2076,114200.58290113043
2077,156133.56535229727
2078,124936.12147132427
2079,128949.12166490158
2080,120538.68836889853
2081,124446.13951067839
2082,117957.64495565713
2083,142826.45820604483
2084,112322.08879092458
2085,116366.73712772946
2086,111463.19915526069
2087,125728.09590960061
2088,97072.07888618621
2089,78528.44403199744
2090,124652.20075555582
2091,108661.68961171068
2092,126750.6334547553
2093,116270.90153858608
2094,105558.8994765788
2095,145994.7720909794
2096,82657.0932215816
2097,99969.44957991147
2098,138572.11756240175
2099,56172.802553066766
2100,75052.01157184606
2101,105652.8681200865
2102,126887.83193827838
2103,100157.44405347637
2104,144100.2698666723
2105,129435.92941541468
2106,58985.863094866494
2107,206663.2879469617
2108,113524.81749458774
2109,110498.07664455766
2110,128679.14337456337
2111,138140.4562176704
2112,134653.49239190522
2113,121851.59747194812
2114,119033.36692350745
2115,161755.2726736971
2116,114930.12021698564
2117,144660.13350490504
2118,123102.52730825171
2119,114076.15036878013
2120,115488.74869854498
2121,86560.54345633311
2122,113558.7000114437
2123,86096.32521469884
2124,155230.64655643515
2125,122490.84323305679
2126,138902.77066166414
2127,149699.08848521675
2128,125934.97794806061
2129,89936.79446527155
2130,134206.3140522458
2131,142982.79716118795
2132,108611.33278929247
2133,118081.94208388921
2134,111605.64203974573
2135,86652.34270348272
2136,76461.90973126587
2137,107698.09372671007
2138,136233.4644759369
2139,148906.77819165614
2140,138547.59285673258
2141,158716.10235781153
2142,126857.2958961227
2143,143710.5937948815
2144,114962.45000597728
2145,139610.9269508841
2146,171875.16149688303
2147,142848.12409173424
2148,136766.2747362171
2149,152881.88549341785
2150,223302.16103617602
2151,116574.6582852922
2152,157658.14406568653
2153,164147.06668703846
2154,102924.24948974713
2155,145835.47349570715
2156,256765.0176688123
2157,226958.61728875167
2158,228930.30072650398
2159,205397.02618588082
2160,185730.57533487547
2161,239267.7746265575
2162,398863.28648082784
2163,339494.7381178217
2164,243530.85863282622
2165,195519.76820863175
2166,157791.00583991734
2167,222205.88497139694
2168,193572.8106093791
2169,194752.46688891875
2170,211355.03479499833
2171,155291.1831507748
2172,128600.73557290508
2173,163723.35093809225
2174,223076.40775609823
2175,298585.0740650129
2176,301451.6034835657
2177,235211.62212184176
2178,212321.9828525374
2179,140079.70629164597
2180,198856.0288695513
2181,188607.8734360359
2182,215635.92444833924
2183,189511.27505393574
2184,120253.75871039934
2185,123839.8197753065
2186,148965.04567372915
2187,155506.09715518463
2188,156949.09753522076
2189,255574.4051557252
2190,79435.72019211542
2191,83468.14286430519
2192,90646.57342487501
2193,110027.9830442715
2194,105596.22679248544
2195,109303.978321722
2196,104058.77371703609
2197,119991.0694675154
2198,157961.1723481192
2199,173338.79712508508
2200,147142.30783096614
2201,145516.78943705387
2202,208685.44348532817
2203,132987.03201625057
2204,181080.6072360276
2205,120197.38989165214
2206,140789.36519520672
2207,204061.8036021697
2208,266416.32222269685
2209,235868.2661667812
2210,118950.23096636761
2211,114108.76277375164
2212,118648.61926823226
2213,105737.11789112439
2214,134930.98219698458
2215,101277.46009031695
2216,140281.72033856614
2217,61172.83154272489
2218,86174.1427916137
2219,80765.46436030524
2220,81808.19113964782
2221,298349.67870482645
2222,264055.4973324575
2223,273219.22368445963
2224,206081.15386211852
2225,118037.4593074024
2226,182142.8946208415
2227,193905.78675463446
2228,255258.60932670825
2229,256424.85031414614
2230,151901.39688437837
2231,208904.92771188534
2232,174423.54303526672
2233,181336.91043950478
2234,240648.49815044255
2235,211663.0201290868
2236,262437.62545573385
2237,316244.1153975112
2238,191249.78816178578
2239,113476.95471806622
2240,153375.6715721816
2241,156395.16222325223
2242,120909.7620348002
2243,128536.24821633531
2244,106916.3155166242
2245,101472.72807005304
2246,142810.73242877392
2247,114513.60481741573
2248,126167.76512816535
2249,123686.74475856495
2250,130581.16206466258
2251,110373.70966384685
2252,176984.14788632627
2253,155973.77984087716
2254,175239.27511229023
2255,183848.60608113106
2256,175910.73008546513
2257,201546.84292396522
2258,160187.68574497636
2259,176372.45425701418
2260,153895.58453686078
2261,187047.3550497725
2262,215453.17316532755
2263,360026.12281847105
2264,536415.9580587584
2265,166869.19948595465
2266,293821.318489361
2267,373712.3097948262
2268,430904.63809476997
2269,146913.46522686508
2270,196126.46334929205
2271,219027.0491375704
2272,197298.47170300724
2273,166616.91412440568
2274,179078.5662712423
2275,153704.58873614453
2276,189976.56191271494
2277,179451.05449457734
2278,146841.85104350065
2279,122216.63602039663
2280,122598.97123204469
2281,160961.51627956098
2282,177646.52928821958
2283,107301.44596923393
2284,110145.78570932789
2285,137131.21589635295
2286,126028.36923475051
2287,367717.97892468877
2288,274932.50249298837
2289,373247.0886689578
2290,467185.1555751839
2291,322362.9129013375
2292,458023.7869825593
2293,492893.62151919276
2294,410896.3078460097
2295,524310.2042333835
2296,290238.6008835394
2297,334273.95140336815
2298,340355.3296793464
2299,361439.71350510255
2300,333565.9018846851
2301,306369.49227380997
2302,252794.86404004027
2303,245161.90763882166
2304,253627.85245593183
2305,202008.87640144114
2306,198175.7457132061
2307,203605.9695881447
2308,224241.98941883646
2309,282561.5849566358
2310,213925.74584340892
2311,209694.1118047989
2312,174525.51985262358
2313,174174.34311460808
2314,179044.59636377278
2315,183319.80317787753
2316,198905.26072325002
2317,189661.41793613508
2318,183851.53148059585
2319,185346.37977175554
2320,186499.14782500567
2321,233314.84427421985
2322,186830.30432863097
2323,186080.31930526762
2324,176892.52785469688
2325,213826.23725607476
2326,173135.88000482222
2327,203733.46809557508
2328,223397.11672311893
2329,190975.67900764046
2330,183529.5405306694
2331,356856.2386233175
2332,402665.73021575384
2333,327462.5008185353
2334,258186.16662314563
2335,278669.44824913406
2336,315990.6761537913
2337,206456.06051951117
2338,277071.22108351346
2339,224511.7261838499
2340,423551.6531700529
2341,222201.4927966303
2342,245333.20607131036
2343,239068.20268931022
2344,219943.9752764243
2345,241460.9568104013
2346,214184.13297043077
2347,199142.46486659485
2348,245039.48052029763
2349,178341.58872259478
2350,304387.66879086767
2351,255933.45619096415
2352,250653.90916564476
2353,241570.88635394585
2354,142964.88489177264
2355,148262.96182104707
2356,154930.26869299207
2357,188376.8819389737
2358,196386.06905771155
2359,133725.15788935116
2360,119052.79698209772
2361,148307.88537358027
2362,266394.90047718293
2363,136258.97310313722
2364,157823.18154035413
2365,225424.6833310777
2366,190053.369809292
2367,218196.0886388063
2368,216525.70537271246
2369,217347.7326036452
2370,168820.73051774976
2371,167053.4575486856
2372,190900.5335823295
2373,279926.23943009076
2374,321015.30804940825
2375,242912.5150827747
2376,288783.2012129845
2377,353912.86020420765
2378,145095.47837382564
2379,199418.06611924534
2380,150223.35381767846
2381,171789.60301306905
2382,204447.79257320246
2383,205790.6544797161
2384,248507.23198258545
2385,160248.5522882675
2386,137138.98346582134
2387,136347.95948778326
2388,102997.86673788184
2389,121420.29832872588
2390,142779.84305507297
2391,142183.00894520595
2392,116947.28640354794
2393,162556.31331446968
2394,139649.4381893812
2395,204431.9935667746
2396,142503.69337481275
2397,224550.3796114759
2398,127751.21912893321
2399,65836.79756934757
2400,68368.87852324106
2401,121714.2373632977
2402,134082.56195679997
2403,143683.72702066487
2404,151802.57321125738
2405,160208.32140098588
2406,140814.48868027667
2407,122832.02563691398
2408,151972.36225573104
2409,121631.67741897903
2410,169363.46251622264
2411,116428.62726162662
2412,155769.982394436
2413,127077.2128870482
2414,150982.3633155201
2415,132574.15045589482
2416,125556.55561300661
2417,129254.60333204859
2418,131146.6629798401
2419,118373.1777865274
2420,123742.54653115768
2421,152491.14984778504
2422,110769.51832915854
2423,115085.71074862943
2424,155340.70344538844
2425,192828.66060050172
2426,130539.77687300219
2427,141586.4912715531
2428,174172.7643669297
2429,112978.97125074074
2430,134299.7553859989
2431,106527.42491072071
2432,145880.30837315886
2433,143980.51576654206
2434,137872.56064400094
2435,150792.3475204271
2436,109200.89422633756
2437,106403.12451052491
2438,126487.45877900104
2439,102633.88992084656
2440,119515.67272163878
2441,89477.61272562243
2442,99946.92149945651
2443,124786.88765068725
2444,125999.04239953856
2445,84747.99309735413
2446,140527.38854549764
2447,176738.97689900498
2448,126797.54911919011
2449,107833.57683979513
2450,149667.27159334352
2451,127682.32068834125
2452,198286.85315211405
2453,95246.3176281296
2454,118306.32809421523
2455,124213.50129532408
2456,131735.1762682927
2457,132835.445539444
2458,127790.50946300467
2459,111436.81457385872
2460,134636.98079928834
2461,129544.95453013096
2462,136955.69670048222
2463,120991.46635703446
2464,180402.62840410444
2465,139127.13655057698
2466,107526.69070892932
2467,130987.5066263873
2468,77954.80623359089
2469,76584.72447317948
2470,175594.50315464416
2471,213764.5113439765
2472,159289.05424677287
2473,107553.90908237436
2474,68696.53531647738
2475,221077.80869505924
2476,115035.47116783488
2477,127614.35058708285
2478,154761.97940596123
2479,104677.43474089517
2480,144358.08186480662
2481,123815.64305334217
2482,126781.17922871461
2483,113539.09768844134
2484,124131.07971521244
2485,126574.44385273688
2486,145681.4847969862
2487,170049.41357551934
2488,163598.39957967197
2489,149252.65402311395
2490,139059.1644723182
2491,90687.64265882091
2492,185761.9948770601
2493,148150.9907938236
2494,154645.91738890565
2495,99428.99254287407
2496,239153.14126206277
2497,157634.62655092534
2498,111032.62572470387
2499,87534.86008355029
2500,123042.91108982018
2501,132674.40344748576
2502,144754.06102397066
2503,93605.94155379003
2504,180322.74668829207
2505,220914.3522821371
2506,250590.48286157587
2507,278635.90359652566
2508,250520.0393832599
2509,208085.51766150468
2510,216397.89995438582
2511,175524.23619784473
2512,203242.56734803366
2513,222727.65651344872
2514,248368.69535431106
2515,146065.9522991304
2516,179432.8700988643
2517,151515.68833489087
2518,153652.63579272616
2519,228185.04700667647
2520,210757.5660961172
2521,186185.11824568146
2522,226730.54419965605
2523,120700.09130086305
2524,136318.94877536697
2525,147052.7222219264
2526,138157.67987433227
2527,120187.98467995548
2528,127147.47844397933
2529,134660.7776933609
2530,124506.99836143732
2531,247778.30999492627
2532,226664.7880687516
2533,193564.2345158226
2534,230224.87754623208
2535,298727.0418275491
2536,233405.1358051481
2537,238558.49756504802
2538,185053.03051425514
2539,189452.9956446739
2540,179979.53814750272
2541,184072.29966167445
2542,165326.82745685027
2543,123211.74358866243
2544,119090.33599926316
2545,137775.10956834577
2546,127245.48829479917
2547,137103.77177558438
2548,149494.90345246615
2549,168059.3732749132
2550,1050770.5454053336
2551,145402.42366572763
2552,126579.95071113821
2553,78000.48056737844
2554,96326.48263970944
2555,120265.39353563232
2556,102938.7234516374
2557,108232.46988599174
2558,149045.32412955663
2559,135369.79333335886
2560,149460.51840397366
2561,144494.1800112837
2562,136696.1269296407
2563,154253.02248683423
2564,202785.8623877366
2565,137886.00840191386
2566,159076.5285647735
2567,133066.51160079223
2568,211437.23260730394
2569,226693.52126612785
2570,116511.30659877417
2571,184218.41646729418
2572,145990.15154182856
2573,229860.68865056103
2574,283048.0889566683
2575,127192.07174624529
2576,117809.05547909305
2577,135706.68317217875
2578,83926.62400424395
2579,64178.752840243564
2580,110683.07076793215
2581,117127.379545621
2582,122561.7659358179
2583,278786.58264547057
2584,182158.00455843008
2585,181336.03475657088
2586,229601.72060322005
2587,202581.5078704983
2588,137242.1886893179
2589,152700.33236966145
2590,201109.22399361595
2591,220900.4546784537
2592,209360.74571915108
2593,245721.28283068092
2594,184439.11050801462
2595,195622.4972499775
2596,290888.01398544974
2597,177220.81585578492
2598,279381.7638228095
2599,332054.83882344665
2600,166685.08701202893
2601,141117.14865431102
2602,84559.58719028688
2603,96060.29733587943
2604,95250.02788894334
2605,80473.80834403554
2606,149443.53466462396
2607,203483.4505843629
2608,203820.38230722674
2609,178902.81896951736
2610,115157.83896890051
2611,120677.60269390198
2612,160641.54172493052
2613,136591.33813257163
2614,126677.05340734347
2615,153904.85674450672
2616,147230.25419116532
2617,173846.49806967386
2618,217341.34892399184
2619,198258.87700161774
2620,188443.1380895854
2621,173219.74508363134
2622,183357.67062548094
2623,240636.64455256786
2624,300303.8438623323
2625,305634.85544355994
2626,174821.39070822555
2627,160968.05144107563
2628,473830.80821526574
2629,520610.0578335352
2630,369224.9866602641
2631,509364.7950015497
2632,416489.59558119095
2633,307848.5390643879
2634,429195.3245493994
2635,162294.36022156558
2636,175722.55590332122
2637,179606.0992041033
2638,270087.5983603968
2639,184580.192367269
2640,150615.29861799304
2641,101498.87348478021
2642,180910.54591884208
2643,104933.97259672493
2644,124217.4572153105
2645,110315.54581318116
2646,98047.70184738918
2647,105635.54039890526
2648,142265.88063461418
2649,154465.27834807287
2650,130837.17132571159
2651,136115.43938579975
2652,424771.8413128749
2653,254717.2333928208
2654,248889.64930528187
2655,407595.8855998019
2656,329613.82890031865
2657,381441.1912154774
2658,311445.7654630785
2659,303093.58316404716
2660,367527.8234264601
2661,360459.3130791168
2662,369861.8942361195
2663,295126.3647879768
2664,267437.8923748612
2665,323862.60162558494
2666,288108.3420108413
2667,175189.51193808982
2668,180121.49506353802
2669,180944.75586476602
2670,279264.3531474428
2671,187084.56102900786
2672,195896.4315593387
2673,205108.5633111426
2674,193202.29968776135
2675,171399.14876239642
2676,195865.38015917272
2677,197061.19374766827
2678,244657.7858495892
2679,276403.536242917
2680,289592.9865654304
2681,413633.76329020294
2682,329516.20186661393
2683,531609.6510512892
2684,320773.12327144266
2685,332654.103165995
2686,260766.65929324995
2687,324360.2658016452
2688,224640.80156024697
2689,206914.3462842806
2690,442387.6110960163
2691,186682.5749613955
2692,140420.52605135238
2693,200032.0081813251
2694,141201.88974085546
2695,191662.44990028723
2696,182502.0183904968
2697,181632.4239152511
2698,190424.37819710764
2699,170428.91231456667
2700,152500.70847975326
2701,157239.0487813428
2702,109573.46983615725
2703,124223.15177740205
2704,137480.61665471783
2705,117355.17644635728
2706,117137.64266950866
2707,124846.5339668791
2708,133838.30344522363
2709,108176.05514420927
2710,128194.8240573108
2711,301315.04640294623
2712,387623.58282159443
2713,173979.72656939662
2714,151525.42672574462
2715,172835.51852582488
2716,148967.3869986006
2717,196752.05323519502
2718,218958.3983739248
2719,151745.6161472799
2720,172963.23842558943
2721,133511.338277267
2722,163166.06950567407
2723,139350.83115617593
2724,129942.85727735865
2725,132904.20421744493
2726,152327.1188436351
2727,171190.10010504274
2728,175514.07891837906
2729,149899.0647225215
2730,147863.3315968406
2731,130597.77003433814
2732,134902.48492577637
2733,159602.6537696987
2734,147891.79790105828
